Team,Player,Event,Mins,Secs,X,Y,X2,Y2
Home,TA,Dribble,0,0,38,34,79,22
Home,TA,Pass,0,0,79,22,83,64
Home,Tae,Dribble,0,0,83,67,93,52
Home,Tae,Shot,0,0,93,49,-,-
